# File: post2100_socioeconomics.csv
# Title: Post-2100 population and GDP growth factors by SSP scenario and GCAM region
# Units: unitless growth factor relative to the year 2100
# Source: Rennert et al. (2022) Resources for the Future Socioeconomic Projections (RFF-SPs) v5, doi:10.5281/zenodo.6016583, CC-BY-4.0. Population component from Raftery and Sevcikova (2021).
# Description: Extends the SSP drivers past 2100 where the SSP database ends. Each SSP is matched per region to the RFF-SP percentile with the same 2025-2100 growth, and that percentile's later growth is carried forward; population and GDP per capita matched independently. Growth factors relative to 2100, not levels, so no unit or PPP-vintage conversion applies and periods to 2100 are unchanged. outside.rff.range marks the 10 of 160 region-scenario pairs lying outside the RFF-SP draw range, where the path is a tail extrapolation.
# Column types: cicinni 
# ----------
scenario,GCAM_region_ID,region,year,pop.ratio,gdp.ratio,outside.rff.range
SSP4,2,Africa_Eastern,2160,1.224052,2.285377,0
SSP4,2,Africa_Eastern,2170,1.238353,2.384602,0
SSP4,2,Africa_Eastern,2180,1.248972,2.53204,0
SSP4,2,Africa_Eastern,2190,1.250674,2.899689,0
SSP4,2,Africa_Eastern,2200,1.253529,3.139496,0
SSP4,2,Africa_Eastern,2220,1.258294,3.706627,0
SSP4,2,Africa_Eastern,2240,1.251621,4.503466,0
SSP4,2,Africa_Eastern,2260,1.236121,5.531399,0
SSP4,2,Africa_Eastern,2280,1.22509,6.887474,0
SSP4,2,Africa_Eastern,2300,1.219301,8.635653,0
SSP4,3,Africa_Northern,2110,1.039488,1.177316,0
SSP4,3,Africa_Northern,2120,1.067951,1.328864,0
SSP4,3,Africa_Northern,2130,1.085758,1.517756,0
SSP4,3,Africa_Northern,2140,1.093271,1.715537,0
SSP4,3,Africa_Northern,2150,1.092184,1.792211,0
SSP4,3,Africa_Northern,2160,1.085532,1.943391,0
SSP4,3,Africa_Northern,2170,1.072852,2.213898,0
SSP4,3,Africa_Northern,2180,1.054211,2.410177,0
SSP4,3,Africa_Northern,2190,1.030142,2.481254,0
SSP4,3,Africa_Northern,2200,1.0049,2.66647,0
SSP4,3,Africa_Northern,2220,0.950618,3.287849,0
SSP4,3,Africa_Northern,2240,0.900079,3.662699,0
SSP4,3,Africa_Northern,2260,0.843797,4.054262,0
SSP4,3,Africa_Northern,2280,0.785867,4.708598,0
SSP4,3,Africa_Northern,2300,0.731703,5.452683,0
SSP4,4,Africa_Southern,2110,1.07551,1.193719,0
SSP4,4,Africa_Southern,2120,1.14239,1.481668,0
SSP4,4,Africa_Southern,2130,1.199634,1.689305,0
SSP4,4,Africa_Southern,2140,1.245928,1.908316,0
SSP4,4,Africa_Southern,2150,1.278434,2.361626,0
SSP4,4,Africa_Southern,2160,1.308373,2.637179,0
SSP4,4,Africa_Southern,2170,1.325649,2.781195,0
SSP4,4,Africa_Southern,2180,1.334941,3.016574,0
SSP4,4,Africa_Southern,2190,1.336657,3.339969,0
SSP4,4,Africa_Southern,2200,1.327596,3.802217,0
SSP4,4,Africa_Southern,2220,1.29794,4.45016,0
SSP4,4,Africa_Southern,2240,1.262235,4.763993,0
SSP4,4,Africa_Southern,2260,1.218969,5.299886,0
SSP4,4,Africa_Southern,2280,1.184573,5.694966,0
SSP4,4,Africa_Southern,2300,1.151691,7.580302,0
SSP4,5,Africa_Western,2110,1.115979,1.263203,0
SSP4,5,Africa_Western,2120,1.225729,1.641502,0
SSP4,5,Africa_Western,2130,1.333657,1.939404,0
SSP4,5,Africa_Western,2140,1.434733,2.421142,0
SSP4,5,Africa_Western,2150,1.526678,2.747138,0
SSP4,5,Africa_Western,2160,1.607988,3.027759,0
SSP4,5,Africa_Western,2170,1.679488,3.377715,0
SSP4,5,Africa_Western,2180,1.739931,3.732789,0
SSP4,5,Africa_Western,2190,1.787565,4.217034,0
SSP4,5,Africa_Western,2200,1.821951,5.173239,0
SSP4,5,Africa_Western,2220,1.845489,6.120212,0
SSP4,5,Africa_Western,2240,1.831485,7.262728,0
SSP4,5,Africa_Western,2260,1.791796,8.033966,0
SSP4,5,Africa_Western,2280,1.729129,8.682456,0
SSP4,5,Africa_Western,2300,1.662418,10.656706,0
SSP4,6,Australia_NZ,2110,0.968372,0.991364,0
SSP4,6,Australia_NZ,2120,0.939737,1.076797,0
SSP4,6,Australia_NZ,2130,0.918223,1.065526,0
SSP4,6,Australia_NZ,2140,0.902996,1.064191,0
SSP4,6,Australia_NZ,2150,0.886956,1.079385,0
SSP4,6,Australia_NZ,2160,0.874592,1.119898,0
SSP4,6,Australia_NZ,2170,0.859722,1.11882,0
SSP4,6,Australia_NZ,2180,0.842934,1.097963,0
SSP4,6,Australia_NZ,2190,0.828688,1.143323,0
SSP4,6,Australia_NZ,2200,0.814284,1.207308,0
SSP4,6,Australia_NZ,2220,0.78314,1.327169,0
SSP4,6,Australia_NZ,2240,0.74613,1.385914,0
SSP4,6,Australia_NZ,2260,0.718489,1.501283,0
SSP4,6,Australia_NZ,2280,0.685863,1.696631,0
SSP4,6,Australia_NZ,2300,0.661138,1.919258,0
SSP4,7,Brazil,2110,0.974233,1.080175,0
SSP4,7,Brazil,2120,0.948301,1.155346,0
SSP4,7,Brazil,2130,0.919961,1.212442,0
SSP4,7,Brazil,2140,0.890822,1.157779,0
SSP4,7,Brazil,2150,0.86133,1.191516,0
SSP4,7,Brazil,2160,0.831228,1.240185,0
SSP4,7,Brazil,2170,0.799617,1.217495,0
SSP4,7,Brazil,2180,0.767801,1.232113,0
SSP4,7,Brazil,2190,0.736243,1.235384,0
SSP4,7,Brazil,2200,0.706218,1.30493,0
SSP4,7,Brazil,2220,0.648312,1.618908,0
SSP4,7,Brazil,2240,0.593029,1.746965,0
SSP4,7,Brazil,2260,0.544277,1.977673,0
SSP4,7,Brazil,2280,0.498616,2.449378,0
SSP4,7,Brazil,2300,0.457451,3.219525,0
SSP4,8,Canada,2110,0.964795,0.988423,0
SSP4,8,Canada,2120,0.936041,1.113542,0
SSP4,8,Canada,2130,0.913404,1.196317,0
SSP4,8,Canada,2140,0.895147,1.217606,0
SSP4,8,Canada,2150,0.87934,1.218085,0
SSP4,8,Canada,2160,0.865602,1.176654,0
SSP4,8,Canada,2170,0.853758,1.203899,0
SSP4,8,Canada,2180,0.841366,1.198367,0
SSP4,8,Canada,2190,0.828295,1.182219,0
SSP4,8,Canada,2200,0.818771,1.176876,0
SSP4,8,Canada,2220,0.802505,1.196233,0
SSP4,8,Canada,2240,0.785201,1.315773,0
SSP4,8,Canada,2260,0.781966,1.495485,0
SSP4,8,Canada,2280,0.779269,1.630501,0
SSP4,8,Canada,2300,0.787171,2.011337,0
SSP4,9,Central America and Caribbean,2110,1.00462,1.12342,0
SSP4,9,Central America and Caribbean,2120,1.002467,1.203612,0
SSP4,9,Central America and Caribbean,2130,0.99554,1.399137,0
SSP4,9,Central America and Caribbean,2140,0.983501,1.499997,0
SSP4,9,Central America and Caribbean,2150,0.966936,1.523397,0
SSP4,9,Central America and Caribbean,2160,0.947289,1.573838,0
SSP4,9,Central America and Caribbean,2170,0.926052,1.660677,0
SSP4,9,Central America and Caribbean,2180,0.901706,1.791554,0
SSP4,9,Central America and Caribbean,2190,0.876219,1.755485,0
SSP4,9,Central America and Caribbean,2200,0.853176,1.902474,0
SSP4,9,Central America and Caribbean,2220,0.811558,2.343796,0
SSP4,9,Central America and Caribbean,2240,0.77948,2.480587,0
SSP4,9,Central America and Caribbean,2260,0.757372,2.790515,0
SSP4,9,Central America and Caribbean,2280,0.740543,3.454412,0
SSP4,9,Central America and Caribbean,2300,0.732686,4.160457,0
SSP4,10,Central Asia,2110,1.027881,1.142852,0
SSP4,10,Central Asia,2120,1.048666,1.274884,0
SSP4,10,Central Asia,2130,1.058121,1.432978,0
SSP4,10,Central Asia,2140,1.060072,1.510311,0
SSP4,10,Central Asia,2150,1.060832,1.632915,0
SSP4,10,Central Asia,2160,1.057814,1.714035,0
SSP4,10,Central Asia,2170,1.047208,1.655154,0
SSP4,10,Central Asia,2180,1.033587,1.706387,0
SSP4,10,Central Asia,2190,1.015263,1.72344,0
SSP4,10,Central Asia,2200,0.997733,1.849361,0
SSP4,10,Central Asia,2220,0.956016,2.063734,0
SSP4,10,Central Asia,2240,0.905393,2.187343,0
SSP4,10,Central Asia,2260,0.849587,2.316071,0
SSP4,10,Central Asia,2280,0.789842,2.475135,0
SSP4,10,Central Asia,2300,0.736949,2.829825,0
SSP4,11,China,2110,0.911888,1.004881,1
SSP4,11,China,2120,0.832644,0.937361,1
SSP4,11,China,2130,0.76282,0.918232,1
SSP4,11,China,2140,0.703308,0.950932,1
SSP4,11,China,2150,0.648982,1.032024,1
SSP4,11,China,2160,0.601499,0.993935,1
SSP4,11,China,2170,0.559059,0.956297,1
SSP4,11,China,2180,0.520727,0.914972,1
SSP4,11,China,2190,0.485571,0.859161,1
SSP4,11,China,2200,0.453937,0.81286,1
SSP4,11,China,2220,0.398843,0.80679,1
SSP4,11,China,2240,0.353345,0.799232,1
SSP4,11,China,2260,0.315354,0.806646,1
SSP4,11,China,2280,0.285146,0.843799,1
SSP4,11,China,2300,0.262375,0.812775,1
SSP4,12,EU-12,2110,0.935018,1.017555,0
SSP4,12,EU-12,2120,0.876069,1.022487,0
SSP4,12,EU-12,2130,0.82482,1.049203,0
SSP4,12,EU-12,2140,0.778023,0.974455,0
SSP4,12,EU-12,2150,0.735149,0.936939,0
SSP4,12,EU-12,2160,0.695096,0.907486,0
SSP4,12,EU-12,2170,0.657567,0.895645,0
SSP4,12,EU-12,2180,0.62071,0.864119,0
SSP4,12,EU-12,2190,0.586594,0.840121,0
SSP4,12,EU-12,2200,0.555165,0.832424,0
SSP4,12,EU-12,2220,0.496335,0.880841,0
SSP4,12,EU-12,2240,0.44523,0.816794,0
SSP4,12,EU-12,2260,0.400628,0.80654,0
SSP4,12,EU-12,2280,0.361389,0.78794,0
SSP4,12,EU-12,2300,0.326235,0.851153,0
SSP4,13,EU-15,2110,0.966878,0.996702,0
SSP4,13,EU-15,2120,0.935737,1.008917,0
SSP4,13,EU-15,2130,0.907514,1.044234,0
SSP4,13,EU-15,2140,0.881376,1.005497,0
SSP4,13,EU-15,2150,0.855108,1.013633,0
SSP4,13,EU-15,2160,0.829501,1.045184,0
SSP4,13,EU-15,2170,0.804719,1.018062,0
SSP4,13,EU-15,2180,0.779538,1.02523,0
SSP4,13,EU-15,2190,0.755109,1.033827,0
SSP4,13,EU-15,2200,0.731491,1.050729,0
SSP4,13,EU-15,2220,0.687395,1.087937,0
SSP4,13,EU-15,2240,0.645778,1.102788,0
SSP4,13,EU-15,2260,0.606864,1.186826,0
SSP4,13,EU-15,2280,0.571808,1.264686,0
SSP4,13,EU-15,2300,0.537536,1.463398,0
SSP4,14,Ukraine,2110,0.95177,1.00691,0
SSP4,14,Ukraine,2120,0.912029,1.078878,0
SSP4,14,Ukraine,2130,0.873997,1.185066,0
SSP4,14,Ukraine,2140,0.83508,1.23253,0
SSP4,14,Ukraine,2150,0.79927,1.308826,0
SSP4,14,Ukraine,2160,0.763982,1.315989,0
SSP4,14,Ukraine,2170,0.73037,1.231072,0
SSP4,14,Ukraine,2180,0.697268,1.364767,0
SSP4,14,Ukraine,2190,0.666352,1.385471,0
SSP4,14,Ukraine,2200,0.63522,1.432037,0
SSP4,14,Ukraine,2220,0.577938,1.416782,0
SSP4,14,Ukraine,2240,0.524901,1.596092,0
SSP4,14,Ukraine,2260,0.47827,1.763178,0
SSP4,14,Ukraine,2280,0.437143,2.234353,0
SSP4,14,Ukraine,2300,0.402943,2.474939,0
SSP4,15,Europe_Non_EU,2110,0.89946,0.971422,0
SSP4,15,Europe_Non_EU,2120,0.810612,0.961866,0
SSP4,15,Europe_Non_EU,2130,0.735378,1.025005,0
SSP4,15,Europe_Non_EU,2140,0.673591,0.942489,0
SSP4,15,Europe_Non_EU,2150,0.624992,0.949454,0
SSP4,15,Europe_Non_EU,2160,0.5858,0.925933,0
SSP4,15,Europe_Non_EU,2170,0.550143,0.872764,0
SSP4,15,Europe_Non_EU,2180,0.517541,0.82912,0
SSP4,15,Europe_Non_EU,2190,0.487837,0.754487,0
SSP4,15,Europe_Non_EU,2200,0.460637,0.757512,0
SSP4,15,Europe_Non_EU,2220,0.411365,0.800741,0
SSP4,15,Europe_Non_EU,2240,0.367632,0.721635,0
SSP4,15,Europe_Non_EU,2260,0.330878,0.734618,0
SSP4,15,Europe_Non_EU,2280,0.294927,0.725398,0
SSP4,15,Europe_Non_EU,2300,0.265595,0.753741,0
SSP4,16,European Free Trade Association,2110,0.977405,1.027946,0
SSP4,16,European Free Trade Association,2120,0.95787,1.036044,0
SSP4,16,European Free Trade Association,2130,0.938888,1.099442,0
SSP4,16,European Free Trade Association,2140,0.919441,1.048359,0
SSP4,16,European Free Trade Association,2150,0.903297,1.053919,0
SSP4,16,European Free Trade Association,2160,0.892042,1.041144,0
SSP4,16,European Free Trade Association,2170,0.878574,1.022049,0
SSP4,16,European Free Trade Association,2180,0.863876,1.026317,0
SSP4,16,European Free Trade Association,2190,0.848976,1.016579,0
SSP4,16,European Free Trade Association,2200,0.831445,0.987959,0
SSP4,16,European Free Trade Association,2220,0.795876,0.981466,0
SSP4,16,European Free Trade Association,2240,0.756287,1.066944,0
SSP4,16,European Free Trade Association,2260,0.716987,1.123912,0
SSP4,16,European Free Trade Association,2280,0.687197,1.265851,0
SSP4,16,European Free Trade Association,2300,0.668054,1.440132,0
SSP4,17,India,2110,0.984408,1.04493,0
SSP4,17,India,2120,0.962596,1.081676,0
SSP4,17,India,2130,0.9377,1.239998,0
SSP4,17,India,2140,0.908117,1.35189,0
SSP4,17,India,2150,0.876183,1.454099,0
SSP4,17,India,2160,0.843413,1.500709,0
SSP4,17,India,2170,0.809223,1.597303,0
SSP4,17,India,2180,0.774699,1.611684,0
SSP4,17,India,2190,0.740922,1.667124,0
SSP4,17,India,2200,0.70727,1.643129,0
SSP4,17,India,2220,0.646195,1.855991,0
SSP4,17,India,2240,0.590873,1.793367,0
SSP4,17,India,2260,0.542691,1.80505,0
SSP4,17,India,2280,0.499506,1.904282,0
SSP4,17,India,2300,0.463649,2.087108,0
SSP4,18,Indonesia,2110,0.982259,1.106367,0
SSP4,18,Indonesia,2120,0.96096,1.18385,0
SSP4,18,Indonesia,2130,0.937004,1.223482,0
SSP4,18,Indonesia,2140,0.909945,1.243339,0
SSP4,18,Indonesia,2150,0.880805,1.301309,0
SSP4,18,Indonesia,2160,0.852316,1.348309,0
SSP4,18,Indonesia,2170,0.824297,1.277183,0
SSP4,18,Indonesia,2180,0.795486,1.334406,0
SSP4,18,Indonesia,2190,0.764547,1.314324,0
SSP4,18,Indonesia,2200,0.735669,1.364536,0
SSP4,18,Indonesia,2220,0.677509,1.469228,0
SSP4,18,Indonesia,2240,0.62356,1.493811,0
SSP4,18,Indonesia,2260,0.580009,1.474865,0
SSP4,18,Indonesia,2280,0.542035,1.627955,0
SSP4,18,Indonesia,2300,0.51006,1.699876,0
SSP4,19,Japan,2110,0.913534,0.953787,0
SSP4,19,Japan,2120,0.839258,0.879612,0
SSP4,19,Japan,2130,0.77477,0.888213,0
SSP4,19,Japan,2140,0.716909,0.876663,0
SSP4,19,Japan,2150,0.666081,0.884785,0
SSP4,19,Japan,2160,0.621266,0.819439,0
SSP4,19,Japan,2170,0.58188,0.830998,0
SSP4,19,Japan,2180,0.546972,0.812374,0
SSP4,19,Japan,2190,0.514042,0.767694,0
SSP4,19,Japan,2200,0.483,0.770673,0
SSP4,19,Japan,2220,0.427374,0.792594,0
SSP4,19,Japan,2240,0.377547,0.766971,0
SSP4,19,Japan,2260,0.332019,0.683583,0
SSP4,19,Japan,2280,0.291917,0.735523,0
SSP4,19,Japan,2300,0.257759,0.80061,0
SSP4,20,Mexico,2110,1.000348,1.072937,0
SSP4,20,Mexico,2120,0.993826,1.163329,0
SSP4,20,Mexico,2130,0.981306,1.254548,0
SSP4,20,Mexico,2140,0.962499,1.226402,0
SSP4,20,Mexico,2150,0.941622,1.268983,0
SSP4,20,Mexico,2160,0.916857,1.263176,0
SSP4,20,Mexico,2170,0.890356,1.303895,0
SSP4,20,Mexico,2180,0.863528,1.308739,0
SSP4,20,Mexico,2190,0.837913,1.328028,0
SSP4,20,Mexico,2200,0.812286,1.453473,0
SSP4,20,Mexico,2220,0.767901,1.421075,0
SSP4,20,Mexico,2240,0.725162,1.433533,0
SSP4,20,Mexico,2260,0.690729,1.383857,0
SSP4,20,Mexico,2280,0.664952,1.726826,0
SSP4,20,Mexico,2300,0.64415,1.824339,0
SSP4,21,Middle East,2110,1.015748,1.050558,0
SSP4,21,Middle East,2120,1.025101,1.128465,0
SSP4,21,Middle East,2130,1.027774,1.222818,0
SSP4,21,Middle East,2140,1.026541,1.290412,0
SSP4,21,Middle East,2150,1.018874,1.333454,0
SSP4,21,Middle East,2160,1.007691,1.421323,0
SSP4,21,Middle East,2170,0.996098,1.414534,0
SSP4,21,Middle East,2180,0.986574,1.460727,0
SSP4,21,Middle East,2190,0.974384,1.450787,0
SSP4,21,Middle East,2200,0.960965,1.582651,0
SSP4,21,Middle East,2220,0.917613,1.689254,0
SSP4,21,Middle East,2240,0.880332,2.072033,0
SSP4,21,Middle East,2260,0.843159,2.402843,0
SSP4,21,Middle East,2280,0.805329,2.625874,0
SSP4,21,Middle East,2300,0.774838,2.863371,0
SSP4,22,Pakistan,2110,1.069784,1.243646,0
SSP4,22,Pakistan,2120,1.126775,1.344993,0
SSP4,22,Pakistan,2130,1.173016,1.557001,0
SSP4,22,Pakistan,2140,1.208795,1.663752,0
SSP4,22,Pakistan,2150,1.232791,1.865816,0
SSP4,22,Pakistan,2160,1.242668,1.942602,0
SSP4,22,Pakistan,2170,1.241746,2.105989,0
SSP4,22,Pakistan,2180,1.226876,2.177807,0
SSP4,22,Pakistan,2190,1.201255,2.158874,0
SSP4,22,Pakistan,2200,1.176251,2.060637,0
SSP4,22,Pakistan,2220,1.114867,2.258058,0
SSP4,22,Pakistan,2240,1.048488,2.731435,0
SSP4,22,Pakistan,2260,0.990341,2.90103,0
SSP4,22,Pakistan,2280,0.926862,3.388739,0
SSP4,22,Pakistan,2300,0.873691,3.932144,0
SSP4,23,Russia,2110,0.950005,1.097489,0
SSP4,23,Russia,2120,0.906562,1.242129,0
SSP4,23,Russia,2130,0.867059,1.189259,0
SSP4,23,Russia,2140,0.827703,1.176216,0
SSP4,23,Russia,2150,0.790702,1.281164,0
SSP4,23,Russia,2160,0.755948,1.481215,0
SSP4,23,Russia,2170,0.720694,1.652489,0
SSP4,23,Russia,2180,0.684963,1.589953,0
SSP4,23,Russia,2190,0.651187,1.584249,0
SSP4,23,Russia,2200,0.621201,1.486511,0
SSP4,23,Russia,2220,0.563162,1.374864,0
SSP4,23,Russia,2240,0.517687,1.490275,0
SSP4,23,Russia,2260,0.484858,1.738818,0
SSP4,23,Russia,2280,0.462671,2.130731,0
SSP4,23,Russia,2300,0.444906,2.135207,0
SSP4,24,South Africa,2110,0.958418,1.106859,0
SSP4,24,South Africa,2120,0.918438,1.239524,0
SSP4,24,South Africa,2130,0.878773,1.300633,0
SSP4,24,South Africa,2140,0.841364,1.256792,0
SSP4,24,South Africa,2150,0.809923,1.251672,0
SSP4,24,South Africa,2160,0.781016,1.212873,0
SSP4,24,South Africa,2170,0.754124,1.227811,0
SSP4,24,South Africa,2180,0.730621,1.255418,0
SSP4,24,South Africa,2190,0.708773,1.324844,0
SSP4,24,South Africa,2200,0.688725,1.366511,0
SSP4,24,South Africa,2220,0.65557,1.419965,0
SSP4,24,South Africa,2240,0.623926,1.652004,0
SSP4,24,South Africa,2260,0.600162,1.801525,0
SSP4,24,South Africa,2280,0.576937,2.179837,0
SSP4,24,South Africa,2300,0.559782,2.431149,0
SSP4,25,South America_Northern,2110,1.016556,1.20965,0
SSP4,25,South America_Northern,2120,1.015303,1.36714,0
SSP4,25,South America_Northern,2130,1.009374,1.657605,0
SSP4,25,South America_Northern,2140,1.000233,1.870795,0
SSP4,25,South America_Northern,2150,0.995069,2.041197,0
SSP4,25,South America_Northern,2160,0.982544,2.254195,0
SSP4,25,South America_Northern,2170,0.967121,2.298527,0
SSP4,25,South America_Northern,2180,0.954275,2.379834,0
SSP4,25,South America_Northern,2190,0.946089,2.254687,0
SSP4,25,South America_Northern,2200,0.939122,2.383612,0
SSP4,25,South America_Northern,2220,0.909094,2.600764,0
SSP4,25,South America_Northern,2240,0.885124,2.729838,0
SSP4,25,South America_Northern,2260,0.866127,3.18497,0
SSP4,25,South America_Northern,2280,0.853561,3.668723,0
SSP4,25,South America_Northern,2300,0.877658,4.340455,0
SSP4,26,South America_Southern,2110,0.983926,1.099431,0
SSP4,26,South America_Southern,2120,0.961957,1.206966,0
SSP4,26,South America_Southern,2130,0.938013,1.337876,0
SSP4,26,South America_Southern,2140,0.912868,1.329619,0
SSP4,26,South America_Southern,2150,0.887203,1.364817,0
SSP4,26,South America_Southern,2160,0.859944,1.404938,0
SSP4,26,South America_Southern,2170,0.832034,1.431991,0
SSP4,26,South America_Southern,2180,0.80494,1.484826,0
SSP4,26,South America_Southern,2190,0.778522,1.492519,0
SSP4,26,South America_Southern,2200,0.751028,1.508119,0
SSP4,26,South America_Southern,2220,0.696423,1.723617,0
SSP4,26,South America_Southern,2240,0.644849,1.726932,0
SSP4,26,South America_Southern,2260,0.594136,1.776777,0
SSP4,26,South America_Southern,2280,0.546186,1.967251,0
SSP4,26,South America_Southern,2300,0.505992,2.247398,0
SSP4,27,South Asia,2110,1.004489,1.076452,0
SSP4,27,South Asia,2120,1.001691,1.21033,0
SSP4,27,South Asia,2130,0.999834,1.283822,0
SSP4,27,South Asia,2140,0.999319,1.34086,0
SSP4,27,South Asia,2150,0.992602,1.605317,0
SSP4,27,South Asia,2160,0.989439,1.746176,0
SSP4,27,South Asia,2170,0.992275,1.855065,0
SSP4,27,South Asia,2180,0.999451,2.005524,0
SSP4,27,South Asia,2190,1.017752,2.122981,0
SSP4,27,South Asia,2200,1.015721,2.240231,0
SSP4,27,South Asia,2220,1.054408,2.773548,0
SSP4,27,South Asia,2240,1.081475,3.594491,0
SSP4,27,South Asia,2260,1.096557,3.93169,0
SSP4,27,South Asia,2280,1.144316,4.918876,0
SSP4,27,South Asia,2300,1.186839,5.758449,0
SSP4,28,South Korea,2110,0.883883,0.869388,0
SSP4,28,South Korea,2120,0.792866,0.829289,0
SSP4,28,South Korea,2130,0.72425,0.77646,0
SSP4,28,South Korea,2140,0.669657,0.722268,0
SSP4,28,South Korea,2150,0.623183,0.686991,0
SSP4,28,South Korea,2160,0.583013,0.730772,0
SSP4,28,South Korea,2170,0.548208,0.780957,0
SSP4,28,South Korea,2180,0.517666,0.777529,0
SSP4,28,South Korea,2190,0.489578,0.809304,0
SSP4,28,South Korea,2200,0.46307,0.893315,0
SSP4,28,South Korea,2220,0.417687,0.891687,0
SSP4,28,South Korea,2240,0.376614,1.018425,0
SSP4,28,South Korea,2260,0.341484,0.969972,0
SSP4,28,South Korea,2280,0.308907,1.06579,0
SSP4,28,South Korea,2300,0.278728,1.186812,0
SSP4,29,Southeast Asia,2110,1.002356,1.077009,0
SSP4,29,Southeast Asia,2120,0.999305,1.182878,0
SSP4,29,Southeast Asia,2130,0.992477,1.313295,0
SSP4,29,Southeast Asia,2140,0.981338,1.352048,0
SSP4,29,Southeast Asia,2150,0.965344,1.463415,0
SSP4,29,Southeast Asia,2160,0.946699,1.493329,0
SSP4,29,Southeast Asia,2170,0.925872,1.548999,0
SSP4,29,Southeast Asia,2180,0.902658,1.647936,0
SSP4,29,Southeast Asia,2190,0.879769,1.743145,0
SSP4,29,Southeast Asia,2200,0.855197,1.804036,0
SSP4,29,Southeast Asia,2220,0.806254,2.108843,0
SSP4,29,Southeast Asia,2240,0.764279,2.163205,0
SSP4,29,Southeast Asia,2260,0.731891,2.358315,0
SSP4,29,Southeast Asia,2280,0.702812,2.540564,0
SSP4,29,Southeast Asia,2300,0.684316,2.857366,0
SSP4,30,Taiwan,2110,0.876344,0.847845,0
SSP4,30,Taiwan,2120,0.772946,0.780727,0
SSP4,30,Taiwan,2130,0.687319,0.697188,0
SSP4,30,Taiwan,2140,0.617308,0.635901,0
SSP4,30,Taiwan,2150,0.559361,0.656821,0
SSP4,30,Taiwan,2160,0.509826,0.582074,0
SSP4,30,Taiwan,2170,0.467177,0.558159,0
SSP4,30,Taiwan,2180,0.429763,0.483292,0
SSP4,30,Taiwan,2190,0.397367,0.461116,0
SSP4,30,Taiwan,2200,0.36777,0.455456,0
SSP4,30,Taiwan,2220,0.315797,0.45428,0
SSP4,30,Taiwan,2240,0.274163,0.464238,0
SSP4,30,Taiwan,2260,0.241316,0.532865,0
SSP4,30,Taiwan,2280,0.211724,0.506815,0
SSP4,30,Taiwan,2300,0.187016,0.544167,0
SSP4,31,Argentina,2110,0.992026,1.04777,0
SSP4,31,Argentina,2120,0.975789,1.211932,0
SSP4,31,Argentina,2130,0.956144,1.340429,0
SSP4,31,Argentina,2140,0.931509,1.373211,0
SSP4,31,Argentina,2150,0.904514,1.382743,0
SSP4,31,Argentina,2160,0.877275,1.316513,0
SSP4,31,Argentina,2170,0.849905,1.167792,0
SSP4,31,Argentina,2180,0.822565,1.178968,0
SSP4,31,Argentina,2190,0.793274,1.195979,0
SSP4,31,Argentina,2200,0.764485,1.174968,0
SSP4,31,Argentina,2220,0.710649,1.239112,0
SSP4,31,Argentina,2240,0.660157,1.378557,0
SSP4,31,Argentina,2260,0.617938,1.44574,0
SSP4,31,Argentina,2280,0.577021,1.619885,0
SSP4,31,Argentina,2300,0.540262,1.684606,0
SSP4,32,Colombia,2110,0.971361,1.046219,0
SSP4,32,Colombia,2120,0.941668,1.131557,0
SSP4,32,Colombia,2130,0.911339,1.212022,0
SSP4,32,Colombia,2140,0.881141,1.344715,0
SSP4,32,Colombia,2150,0.852284,1.453744,0
SSP4,32,Colombia,2160,0.822993,1.415713,0
SSP4,32,Colombia,2170,0.794791,1.437667,0
SSP4,32,Colombia,2180,0.765539,1.507632,0
SSP4,32,Colombia,2190,0.739205,1.496419,0
SSP4,32,Colombia,2200,0.715778,1.53797,0
SSP4,32,Colombia,2220,0.670403,1.762915,0
SSP4,32,Colombia,2240,0.628318,1.761881,0
SSP4,32,Colombia,2260,0.590347,1.975262,0
SSP4,32,Colombia,2280,0.555062,2.162705,0
SSP4,32,Colombia,2300,0.521375,2.637167,0
SSP5,1,USA,2110,1.018555,1.07071,0
SSP5,1,USA,2120,1.032813,1.130026,0
SSP5,1,USA,2130,1.040546,1.089954,0
SSP5,1,USA,2140,1.045811,1.205691,0
SSP5,1,USA,2150,1.05042,1.249832,0
SSP5,1,USA,2160,1.05188,1.296951,0
SSP5,1,USA,2170,1.05217,1.361891,0
SSP5,1,USA,2180,1.048688,1.389062,0
SSP5,1,USA,2190,1.041013,1.350861,0
SSP5,1,USA,2200,1.033427,1.376243,0
SSP5,1,USA,2220,1.015164,1.58332,0
SSP5,1,USA,2240,0.998479,1.602532,0
SSP5,1,USA,2260,0.983297,1.821712,0
